	feature	importance	normalized_importance	cumulative_importance
160	Contig54414_RC	0.0012268868294169554	0.0012268868294169554	0.49497442724735985
161	NM_005573	0.0012159741426281969	0.0012159741426281969	0.49619040138998805
162	NM_000735	0.0012150888991738977	0.0012150888991738977	0.4974054902891619
163	NM_000898	0.0012145165609702365	0.0012145165609702365	0.49862000685013214
164	Contig29982_RC	0.0012119501000242507	0.0012119501000242507	0.49983195695015636
165	NM_000912	0.0012078120138077817	0.0012078120138077817	0.5010397689639642
166	Contig63748_RC	0.0012050655501409744	0.0012050655501409744	0.5022448345141052
167	Contig33235_RC	0.0011741497943317226	0.0011741497943317226	0.5034189843084369
168	NM_001267	0.001171551631751303	0.001171551631751303	0.5045905359401882
169	Contig37946_RC	0.001164512146419797	0.001164512146419797	0.505755048086608
170	NM_007038	0.0011613802334692305	0.0011613802334692305	0.5069164283200772
171	AB011146	0.0011451773344143211	0.0011451773344143211	0.5080616056544915
172	J04162	0.0011400248163711587	0.0011400248163711587	0.5092016304708628
173	Contig43806_RC	0.0011398470471917206	0.0011398470471917206	0.5103414775180545
174	NM_000909	0.0011369448525783558	0.0011369448525783558	0.5114784223706328
175	NM_016249	0.0011225091793930823	0.0011225091793930823	0.5126009315500258
176	NM_004456	0.0011191933344273585	0.0011191933344273585	0.5137201248844532
177	NM_003615	0.001115992709991149	0.001115992709991149	0.5148361175944444
178	Contig20603_RC	0.0011139657214518806	0.0011139657214518806	0.5159500833158962
179	NM_006623	0.0011086711134505455	0.0011086711134505455	0.5170587544293468
180	AF052090	0.0011079189481832665	0.0011079189481832665	0.5181666733775301
181	Contig21187_RC	0.0011023620710073276	0.0011023620710073276	0.5192690354485374
182	Contig15190_RC	0.0011008325244752783	0.0011008325244752783	0.5203698679730127
183	NM_001831	0.0010996918217889334	0.0010996918217889334	0.5214695597948016
184	Contig49589_RC	0.0010934182132643637	0.0010934182132643637	0.522562978008066
185	NM_001854	0.0010926786211652448	0.0010926786211652448	0.5236556566292312
186	NM_005408	0.001090125863355219	0.001090125863355219	0.5247457824925864
187	NM_002193	0.0010841979294877043	0.0010841979294877043	0.5258299804220741
188	NM_006765	0.0010798047574181715	0.0010798047574181715	0.5269097851794923
189	NM_000695	0.0010718664391832988	0.0010718664391832988	0.5279816516186756
190	NM_002274	0.0010683910547973038	0.0010683910547973038	0.5290500426734729
191	AL049337	0.001061384522931345	0.001061384522931345	0.5301114271964043
192	Contig64688	0.0010497858961480652	0.0010497858961480652	0.5311612130925523
193	Contig42402_RC	0.0010480739668639804	0.0010480739668639804	0.5322092870594163
194	NM_015719	0.0010478606191462777	0.0010478606191462777	0.5332571476785626
195	Contig22685_RC	0.0010425373294261765	0.0010425373294261765	0.5342996850079887
196	AF063936	0.0010416815257829179	0.0010416815257829179	0.5353413665337716
197	Contig26182_RC	0.001036984799685663	0.001036984799685663	0.5363783513334572
198	Contig27749_RC	0.001036528750939266	0.001036528750939266	0.5374148800843965
199	NM_002160	0.0010362649625845776	0.0010362649625845776	0.5384511450469811
200	NM_001764	0.0010311158770673647	0.0010311158770673647	0.5394822609240485
201	NM_005181	0.0010308036060999919	0.0010308036060999919	0.5405130645301485
202	Contig37376_RC	0.0010254363238172564	0.0010254363238172564	0.5415385008539657
203	NM_001555	0.0010228413790153784	0.0010228413790153784	0.5425613422329811
204	NM_012067	0.0010168487627391712	0.0010168487627391712	0.5435781909957204
205	AF131851	0.0010152265397334397	0.0010152265397334397	0.5445934175354538
206	Contig40158_RC	0.0010068053301732897	0.0010068053301732897	0.545600222865627
207	NM_000111	0.0010054905611197671	0.0010054905611197671	0.5466057134267468
208	NM_013357	0.0010022807638056098	0.0010022807638056098	0.5476079941905524
209	NM_001990	0.000998896055745285	0.000998896055745285	0.5486068902462977
210	NM_005532	0.0009977401462331298	0.0009977401462331298	0.5496046303925308
211	Contig30274_RC	0.0009959300392737582	0.0009959300392737582	0.5506005604318046
212	Contig47045_RC	0.0009954309351180215	0.0009954309351180215	0.5515959913669226
213	NM_001657	0.0009847014148385556	0.0009847014148385556	0.5525806927817611
214	NM_004203	0.0009779967002419762	0.0009779967002419762	0.5535586894820032
215	NM_019049	0.0009752013168202184	0.0009752013168202184	0.5545338907988234
216	Contig49079_RC	0.0009738455183215901	0.0009738455183215901	0.555507736317145
217	NM_004244	0.0009735785216415273	0.0009735785216415273	0.5564813148387865
218	Contig30390_RC	0.0009732236902618391	0.0009732236902618391	0.5574545385290484
219	NM_004472	0.0009663432756991055	0.0009663432756991055	0.5584208818047475
220	Contig57631	0.0009655913276488395	0.0009655913276488395	0.5593864731323963
221	Contig40712_RC	0.0009628849751029959	0.0009628849751029959	0.5603493581074993
222	Contig39678_RC	0.0009605113780452238	0.0009605113780452238	0.5613098694855445
223	Contig28947_RC	0.0009484525266434466	0.0009484525266434466	0.562258322012188
224	NM_006868	0.0009452301325171135	0.0009452301325171135	0.5632035521447051
225	NM_007173	0.0009414346133162184	0.0009414346133162184	0.5641449867580213
226	NM_016220	0.0009378581607889645	0.0009378581607889645	0.5650828449188102
227	Contig23466_RC	0.0009376044400582288	0.0009376044400582288	0.5660204493588684
228	NM_016002	0.0009346933293878038	0.0009346933293878038	0.5669551426882562
229	NM_003786	0.0009295685192221995	0.0009295685192221995	0.5678847112074784
230	Contig21619_RC	0.0009275931969365499	0.0009275931969365499	0.568812304404415
231	Contig51151_RC	0.0009266775375601164	0.0009266775375601164	0.5697389819419751
232	Contig3464_RC	0.0009210779164059213	0.0009210779164059213	0.5706600598583811
233	NM_004131	0.0009131954781314121	0.0009131954781314121	0.5715732553365125
234	Contig50814_RC	0.0009099416706204989	0.0009099416706204989	0.572483197007133
235	Contig45511_RC	0.0009091112272111736	0.0009091112272111736	0.5733923082343442
236	AK000060	0.0009083061661735342	0.0009083061661735342	0.5743006144005177
237	D25217	0.000903759384539561	0.000903759384539561	0.5752043737850573
238	NM_004207	0.0008978444244647813	0.0008978444244647813	0.5761022182095221
239	Contig6118_RC	0.0008970070376349454	0.0008970070376349454	0.5769992252471571
240	Contig44439_RC	0.0008964125467576158	0.0008964125467576158	0.5778956377939147
241	NM_020990	0.0008923894299109283	0.0008923894299109283	0.5787880272238256
242	NM_001102	0.0008915304637006448	0.0008915304637006448	0.5796795576875262
243	NM_006787	0.0008873068168110072	0.0008873068168110072	0.5805668645043373
244	NM_006751	0.0008854757538767805	0.0008854757538767805	0.581452340258214
245	NM_021069	0.0008833941017629676	0.0008833941017629676	0.582335734359977
246	NM_001073	0.0008832472578015141	0.0008832472578015141	0.5832189816177785
247	Contig46597_RC	0.0008809353604195688	0.0008809353604195688	0.5840999169781981
248	NM_003358	0.0008802900251745309	0.0008802900251745309	0.5849802070033726
249	Contig56167_RC	0.0008773884374636024	0.0008773884374636024	0.5858575954408363
250	Contig25711_RC	0.0008686293572618829	0.0008686293572618829	0.5867262247980981
251	AL080235	0.0008645802211580902	0.0008645802211580902	0.5875908050192562
252	Contig42789_RC	0.0008644785207787608	0.0008644785207787608	0.588455283540035
253	Contig37501_RC	0.0008617743756224474	0.0008617743756224474	0.5893170579156574
254	NM_000089	0.0008545995266591702	0.0008545995266591702	0.5901716574423165
255	Contig42582	0.0008509297176966846	0.0008509297176966846	0.5910225871600132
256	NM_005010	0.0008426762652329605	0.0008426762652329605	0.5918652634252461
257	Contig9810_RC	0.0008393979996650065	0.0008393979996650065	0.5927046614249112
258	NM_000824	0.0008347712042373897	0.0008347712042373897	0.5935394326291485
259	Contig33888_RC	0.0008278480808231292	0.0008278480808231292	0.5943672807099717
260	NM_019058	0.0008251831133553743	0.0008251831133553743	0.595192463823327
261	Contig40368_RC	0.0008203635536044278	0.0008203635536044278	0.5960128273769314
262	NM_002104	0.0008169028202803207	0.0008169028202803207	0.5968297301972117
263	AL359053	0.0008120994144762683	0.0008120994144762683	0.597641829611688
264	AB040900	0.0008092586139860295	0.0008092586139860295	0.598451088225674
265	Contig56307	0.0008081997368073561	0.0008081997368073561	0.5992592879624814
266	Contig30516_RC	0.0008081349071390879	0.0008081349071390879	0.6000674228696204
267	M24895	0.000807301237430108	0.000807301237430108	0.6008747241070506
268	Contig34258_RC	0.0008053551932675057	0.0008053551932675057	0.6016800793003181
269	NM_005842	0.0008026160123397412	0.0008026160123397412	0.6024826953126579
270	NM_000353	0.0008006633386153269	0.0008006633386153269	0.6032833586512731
271	NM_003832	0.0008006144079875843	0.0008006144079875843	0.6040839730592608
272	Contig49093	0.0007977528600089024	0.0007977528600089024	0.6048817259192697
273	NM_006115	0.000795477150435923	0.000795477150435923	0.6056772030697056
274	NM_004696	0.0007927435499943754	0.0007927435499943754	0.6064699466197
275	NM_003246	0.000792730834166742	0.000792730834166742	0.6072626774538668
276	Contig48800_RC	0.000792647515812809	0.000792647515812809	0.6080553249696795
277	NM_004405	0.0007898781192210917	0.0007898781192210917	0.6088452030889006
278	NM_000095	0.0007895740977115385	0.0007895740977115385	0.6096347771866121
279	AL137334	0.0007895159080519022	0.0007895159080519022	0.610424293094664
280	NM_002509	0.0007875482099017174	0.0007875482099017174	0.6112118413045656
281	NM_001877	0.0007866854262789044	0.0007866854262789044	0.6119985267308445
